"id","id_satker","id_akd","date","title","description","sifat_rapat","id_jenis_agenda","id_masa_persidangan","rapat_ke","dalam_rangka","tempat","jumlah_anggota","ketua_rapat","sekretaris_rapat","hadir","penandatangan","nama_ruu","nama_ketua_rapat","nomor_ketua_rapat","jabatan_ketua_rapat","fungsi","status","user_input","tanggal_input","user_update","tanggal_update"
22981,,20.0,2025-05-06 15:00:00.000,RDPU dengan Akademisi ,RDP dengan Prof. Ir. Sakti Adji Adisasmita dan Dr. Wahyudi Hasbi,1,3.0,120.0,,,"Ruang Rapat Komisi XIII, Gd. Nusantara II Lantai 3",,,,,,,,,,,1,syarifah.khanif,2025-05-05 11:44:51.000,syarifah.khanif,2025-05-05 11:44:51.000
22980,,20.0,2025-05-05 15:00:00.000,RDP dengan Sekjen Kemenhan dan Sekjen Kemenhub,RDP,1,2.0,120.0,,,"Ruang Rapat Komisi XIII, Gd. Nusantara II Lantai 3",,,,,,,,,,,1,syarifah.khanif,2025-05-05 11:40:19.000,syarifah.khanif,2025-05-05 11:40:19.000
22979,,30.0,2025-05-05 11:00:00.000,Rapat Audiensi Komisi XII DPR RI dengan Institute for Essential Services Reform (IESR),Membahas Strategi pengembangan energi terbarukan serta perkembangan informasi tentang pengembangan RUU Energi Baru dan Energi Terbarukan,1,4.0,120.0,,,Ruang Rapat Komisi XII DPR RI,,,,,,,,,,,1,dewi.novitasari,2025-05-05 11:17:31.000,dewi.novitasari,2025-05-05 11:17:31.000
22978,,11.0,2025-05-05 14:00:00.000,Rapat Kerja dengan Gubernur Bank Indonesia,Pembahasan penyertaan Modal Bank Indonesia dalam Nexus dan DAPENBI,3,1.0,120.0,,,"Ruang Rapat Komisi XI DPR RI, Gedung Nusantara I",,,,,,,,,,,1,rizky.putera,2025-05-05 09:14:35.000,rizky.putera,2025-05-05 09:14:35.000
22977,,11.0,,Rapat Kerja Komisi XI dengan Gubernur Bank Indonesia,Pembahasan Kinerja Bank Indonesia,3,1.0,120.0,,,Ruang rapat Komisi XI ,,,,,,,,,,,1,rizky.putera,2025-05-05 09:06:21.000,rizky.putera,2025-05-05 09:06:21.000
22976,,11.0,,Rapat Kerja Komisi XI dengan Gubernur Bank Indonesia,Pembahasan Kinerja Bank Indonesia,3,1.0,120.0,,,Ruang rapat Komisi XI ,,,,,,,,,,,1,rizky.putera,2025-05-05 09:05:18.000,rizky.putera,2025-05-05 09:05:18.000
22975,,11.0,2025-05-05 10:00:00.000,Rapat Kerja Komisi XI dengan Gubernur Bank Indonesia,Pembahasan Kinerja Bank Indonesia,3,1.0,120.0,,,Ruang rapat Komisi XI ,,,,,,,,,,,1,rizky.putera,2025-05-05 09:05:13.000,rizky.putera,2025-05-05 09:05:13.000
22974,,10.0,2025-05-05 10:00:00.000,"Rapat Dengar Pendapat Umum (RDPU) Panja Pendidikan di Daerah 3T dan Daerah Marginal Komisi X DPR RI dengan Kuanta Indonesia, Jaringan Pemantau Pendidikan Indonesia (JPPI), dan UNICEF Indonesia.","1. Kontribusi organisasi masyarakat dan perguruan tinggi dalam peningkatan akses dan kualitas pendidikan di daerah;
2. Program dan strategi untuk meningkatkan minat anak-anak di daerah terpencil agar tetap bersekolah.
",1,6.0,120.0,,,Ruang Rapat Komisi X DPR RI,,,,,,,,,,,1,alfian.rahman,2025-05-05 08:42:07.000,alfian.rahman,2025-05-05 08:42:07.000
22973,,8.0,2025-05-05 13:00:00.000,"Rapat Internal Panja Komisi VIII DPR RI mengenai RUU Perubahan atas UU No. 8 Tahun 2019 tentang Penyelenggaraan Ibadah Haji dan Umrah, dan Panja Komisi VIII DPR RI mengenai RUU Perubahan atas UU No. 34 Tahun 2014 tentang Pengelolaan Keuangan Haji.","1. Evaluasi Draft RUU Berdasarkan Hasil Kunjungan Kerja Panja PIHU ke Negara Kazakhstan;
2. Sinkronisasi RUU Perubahan Atas UU No. 8 Tahun 2019 tentang Penyelenggaraan Ibadah Haji dan Umrah, dan RUU Perubahan Atas UU No. 34 Tahun 2014 tentang Pengelolaan Keuangan Haji.",2,5.0,120.0,,,Ruang Rapat Komisi VIII DPR RI,,,,,,,,,,,1,budi.rahmat,2025-05-05 07:44:27.000,budi.rahmat,2025-05-05 07:44:27.000
22972,,14.0,2025-03-19 10:45:00.000,Rapat Pleno Penyusunan Rancangan Undang-Undang tentang Perubahan Undang-Undang Nomor 25 Tahun 1992 tentang Perkoperasian,Presentasi Tim Ahli atas Penyusunan Rancangan Undang-Undang tentang Perubahan Undang-Undang Nomor 25 Tahun 1992 tentang Perkoperasian,1,22.0,116.0,,,"Ruang Rapat Baleg DPR RI, Gedung Nusantara I Lt. 1, Jalan Jenderal Gatot Soebroto, Jakarta 10270",,,,,,,,,,,1,siti.asita,2025-05-05 07:28:29.000,siti.asita,2025-05-05 07:28:29.000
22971,,9.0,2025-05-05 13:00:00.000,Rapat Kerja Komisi IX dengan Menteri Ketenagakerjaan RI,"1. Membahas kesiapan menyelenggarakan program Rencana Tenaga Kerja (RTK) Mikro di 18 Provinsi serta target capaian yang akan dihasilkan.
2. Membahas implementasi skema school to work transition bekerja
sama dengan K/L untuk menekan angka pengangguran di Indonesia
3. Membahas evaluasi permasalahan Pemutusan Hubungan Kerja (PHK) sektor industri padat karya pemerintah atau swasta.
4. Membahas Program dan Anggaran
Pinjaman Hibah Luar Negeri (PHLN)
terkait Pengembangan BLK
Kemaritiman dan Labor Market
Information and Skills System
Transformation for Labor Market
Flexibility Project (LISTRAF) Tahun
2025.",1,1.0,120.0,,,Ruang Rapat Komisi IX DPR RI,,,,,,,,,,,1,iswari.damai,2025-05-02 15:36:16.000,iswari.damai,2025-05-02 15:36:16.000
22970,,20.0,2025-04-30 15:11:00.000,RDPU dengan Akademisi,RDPU dengan Akademisi,1,3.0,120.0,,,Ruang Rapat BAKN,,,,,,,,,,,1,muhamad.imama,2025-04-30 17:49:25.000,muhamad.imama,2025-04-30 17:49:25.000
22969,,30.0,2025-04-30 14:00:00.000,"RDP dan RDPU Komisi XII dengan Dirjen Minerba KESDM RI, Dirut PT Antam Tbk, Dirut PT Borneo Alumina Indonesia, Dirut PT Bintan Alumina Indonesia, Dirut PT WHW Alumina Refinery dan Asosiasi P3BAI","1.	Kapasitas produksi dan kapasitas smelter 
2.	Dampak kebijakan pelarangan eksport bijih 
3.	Harga patokan mineral 
4.	Lain-lain
",1,2.0,120.0,,,Ruang Rapat Komisi XII DPR RI,,,,,,,,,,,1,dewi.novitasari,2025-04-30 11:58:03.000,dewi.novitasari,2025-04-30 11:58:03.000
22968,,30.0,2025-04-30 10:00:00.000,"RDP dan RDPU dengan Sekjen DEN, Dirjen EBTKE KESDM RI, Plt Kepala BAPETEN, Kepala BRIN, Dirut PT INUKI, dan Ketua HIMNI","1.	Rencana Pengembangan Pembangkit Listrik Tenaga Nuklir di Indonesia;
2.	Lain-lain.
",1,2.0,120.0,,,Ruang Rapat Komisi XII DPR RI,,,,,,,,,,,1,dewi.novitasari,2025-04-30 11:10:49.000,dewi.novitasari,2025-04-30 11:10:49.000
22967,,20.0,2025-03-12 11:00:00.000,Rapat Internal Pansus RUU tentang Pengelolaan Ruang Udara,"1.Pemilihan dan Penetapan Pimpinan Pansus RUU tentang Pengelolaan Ruang Udara;
2.Brainstorming tentang Pembahasan RUU tentang Pengelolaan Ruang Udara.",2,5.0,116.0,,,Ruang Rapat Badan Legislasi,,,,,,,,,,,1,tri.setiyani,2025-04-30 10:39:30.000,tri.setiyani,2025-04-30 10:39:30.000
22966,,20.0,2025-03-12 11:00:00.000,Rapat Intern Pansus RUU tentang Pengelolaan Ruang Udara,Pemilihan dan Penetapan Pimpinan Panitia Khusus RUU tentang Pengelolaan Ruang Udara,2,9.0,116.0,,,Ruang Rapat Badan Legislasi,,,,,,,,,,,9,tri.setiyani,2025-04-30 10:20:42.000,tri.setiyani,2025-04-30 10:20:42.000
22965,,31.0,2025-04-30 10:00:00.000,RDPU Komisi XIII DPR RI dengan: (1) LBH APIK (2) HUMA (3) ELSAM,Masukan terhadap RUU tentang Perubahan Kedua atas Undang-Undang Nomor 13 Tahun 2008 tentang Perlindungan Saksi dan Korban,1,3.0,120.0,,,Ruang Rapat Komisi XIII,,,,,,,,,,,1,liyanti.sihombing,2025-04-30 09:42:04.000,liyanti.sihombing,2025-04-30 09:42:04.000
22964,,4.0,2025-04-30 10:00:00.000,Rapat Internal Panitia Kerja Pengawasan Distribusi Pupuk Bersubsidi,(Tertutup),2,6.0,120.0,,,Ruang Rapat Komisi IV DPR RI (KK IV),,,,,,,,,,,1,tukiyo,2025-04-30 08:27:34.000,tukiyo,2025-04-30 08:27:34.000
22963,,4.0,2025-04-29 13:00:00.000,Rapat Internal Panitia Kerja Penyusunan RUU tentang Perubahan Ketiga atas Undang-Undang Nomor 18 Tahun 2012 tentang Pangan,(TERTUTUP),2,6.0,120.0,,,Ruang Rapat Komisi IV DPR RI (KK IV),,,,,,,,,,,1,tukiyo,2025-04-30 08:26:51.000,tukiyo,2025-04-30 08:26:51.000
22962,,4.0,2025-04-29 10:00:00.000,Rapat Internal Panja Pengawasan Penyerapan Gabah dan Jagung ,(TERTUTUP),2,6.0,120.0,,,Ruang Rapat Komisi IV DPR RI (KK IV),,,,,,,,,,,1,tukiyo,2025-04-30 08:16:04.000,tukiyo,2025-04-30 08:16:04.000
22961,,8.0,2025-04-30 10:00:00.000,Rapat Kerja Komisi VIII DPR RI dengan Menteri Sosial RI,"1. Pembahasan Penyelenggaraan Sekolah Rakyat dan Integrasi Data Tunggal Sosial Ekonomi Nasional (DTSEN);  
2. Isu-Isu aktual.",1,1.0,120.0,,,Ruang Rapat Komisi VIII DPR RI,,,,,,,,,,,1,budi.rahmat,2025-04-29 21:07:29.000,budi.rahmat,2025-04-29 21:07:29.000
22960,,31.0,2025-04-30 13:00:00.000,Rapat Dengar Pendapat Umum/Audiensi dengan Ketua Komisi Nasional Disabilitas Republik Indonesia,Audiensi,1,3.0,120.0,,,Ruang Rapat Komisi XIII,,,,,,,,,,,1,lydia.lumbantoruan,2025-04-29 19:52:33.000,lydia.lumbantoruan,2025-04-29 19:52:33.000
22959,,2.0,2025-04-30 10:00:00.000,Raker dan RDP Komisi II DPR RI dengan Menteri Dalam Negeri RI dan Para Gubernur,"-	Membahas terkait Penyelenggaraan Pemerintah Daerah;
-	Membahas terkait dana transfer pusat ke daerah; 
-	Membahas terkait Badan Usaha Milik Daerah (BUMD) dan Badan Layanan Umum Daerah (BLUD); dan
-	Membahas terkait pengelolaan kepegawaian.
",1,1.0,120.0,,,Ruang Rapat Komisi II DPR RI ,,,,,,,,,,,1,fadhilah.afifah,2025-04-29 18:03:33.000,fadhilah.afifah,2025-04-29 18:03:33.000
22958,,7.0,2025-04-29 19:00:00.000,Rapat Dengar Pendapat Panja RUU tentang Kepariwisataan Komisi VII DPR RI dengan Pejabat Eselon I Pemerintah,Melanjutkan Pembahasan DIM RUU tentang Kepariwisataan ,2,2.0,120.0,,,Ruang Rapat Komisi VII,,,,,,,,,,,1,aga.dewantama,2025-04-29 16:29:14.000,aga.dewantama,2025-04-29 16:29:14.000
22957,,7.0,2025-04-30 14:00:00.000,"Rapat Kerja Komisi VII DPR RI dengan Menteri Usaha Mikro, Kecil, dan Menengah RI",Membahas mengenai Evaluasi Pelaksanaan Penghapusan Piutang Macet kepada UMKM,1,1.0,120.0,,,Ruang Rapat Komisi VII,,,,,,,,,,,1,aga.dewantama,2025-04-29 16:24:49.000,aga.dewantama,2025-04-29 16:24:49.000
22956,,7.0,2025-04-30 10:00:00.000,Rapat Kerja Komisi VII DPR RI dengan Menteri Ekonomi Kreatif/Kepala Badan Ekonomi Kreatif RI,"Penyediaan Akses Pendanaan, Pembiayaan, dan Investasi Ekonomi Kreatif",1,1.0,120.0,,,Ruang Rapat Komisi VII,,,,,,,,,,,1,aga.dewantama,2025-04-29 16:15:38.000,aga.dewantama,2025-04-29 16:15:38.000
22955,,9.0,2025-04-28 11:00:00.000,Rapat Dengar Pendapat Umum Komisi IX DPR RI dengan DPRD Kabupaten Pemalang Provinsi Jawa Tengah,Menerima masukan,1,3.0,120.0,,,Ruang Rapat Komisi IX DPR RI,,,,,,,,,,,1,iswari.damai,2025-04-29 15:42:32.000,iswari.damai,2025-04-29 15:42:32.000
22954,,9.0,2025-04-30 13:30:00.000,"Rapat Kerja Komisi IX DPR RI dengan Menteri Kesehatan RI dan Menteri Pendidikan Tinggi, Sains dan Teknologi RI serta lembaga profesi terkait","1. Membahas permasalahan pelanggaran kode etik dan disiplin kedokteran di fasilitas pelayanan kesehatan
2. Membahas penguatan sistem pengaduan dan perlindungan korban di sektor kesehatan dan pendidikan
3. Membahas transformasi kebijakan penguatan profesionalisme tenaga medis",1,1.0,120.0,,,Ruang Rapat Komisi IX DPR RI,,,,,,,,,,,1,iswari.damai,2025-04-29 15:36:08.000,iswari.damai,2025-04-29 15:36:08.000
22953,,9.0,2025-04-30 10:00:00.000,Rapat Kerja Komisi IX DPR RI dengan Menteri Kependudukan dan Pembangunan Keluarga /BKKBN RI,"1. Membahas evaluasi strategi nasional percepatan penurunan stunting dan penguatan program keluarga berencana:
a. Capaian dan evaluasi program penurunan stunting, termasuk efektivitas Gerakan Genting di Triwulan II tahun 2025
b.Peninjauan kebijakan penempatan dan kesejahteraan tenaga PKB/PLKB.

2. Membahas strategi pengendalian kuantitas penduduk dan pencegahan pernikahan usia muda.",1,1.0,120.0,,,Ruang Rapat Komisi IX DPR RI,,,,,,,,,,,1,iswari.damai,2025-04-29 15:28:58.000,iswari.damai,2025-04-29 15:28:58.000
22952,,6.0,2025-04-29 14:56:00.000,RDP Komisi VI DPR RI Direktur Utama Perum Bulog.,"1. Evaluasi kinerja korporasi Tahun 2024;
2. Penyampaian rencana kerja dan roadmap korporasi Tahun 2025;
3. Progress report implementasi kebijakan Harga Pembelian Pemerintah (HPP) Gabah;
4. Strategi Mewujudkan Ketahanan Pangan Nasional; dan
5. Lain-Lain.",1,2.0,120.0,,,Ruang rapat Komisi VI DPR RI,,,,,,,,,,,1,arifianto,2025-04-29 15:19:41.000,arifianto,2025-04-29 15:19:41.000
22951,,6.0,2025-04-29 11:08:00.000,RDP Komisi VI DPR RI Direktur Utama Perum Perhutan,"1. Perkenalan mitra kerja Komisi VI DPR RI;
2. Evaluasi kinerja korporasi Tahun 2024;
3. Penyampaian rencana kerja dan roadmap korporasi Tahun 2025; dan
4. Lain-Lain.
",1,2.0,120.0,,,Ruang rapat Komisi VI DPR RI,,,,,,,,,,,1,arifianto,2025-04-29 15:10:33.000,arifianto,2025-04-29 15:10:33.000
22950,,5.0,2025-04-30 13:00:00.000,Raker Komisi V DPR RI dengan Menteri Perumahan dan Kawasan Permukiman,Membahas Program Kerja APBN TA 2025 (pagu sebelum dan setelah efisiensi) dan membahas Hasil Pemeriksaan BPK RI Semester I Tahun 2024,1,1.0,120.0,,,Ruang Rapat Komisi V DPR RI (KK.V),,,,,,,,,,,1,ahmad.subchan,2025-04-29 11:26:58.000,ahmad.subchan,2025-04-29 11:26:58.000
22949,,30.0,2025-04-29 11:00:00.000,Rapat Intern Komisi XII dengan Badan Keahlian DPR RI,"1. Brainstorming Draft RUU EBET (RUU carry over)
2. Penjelasan penyusunan Draft RUU Ketenagalistrikan
3. Penjelasan penyusunan Draft RUU Migas",2,5.0,120.0,,,Ruang Rapat Komisi XII DPR RI,,,,,,,,,,,1,dewi.novitasari,2025-04-29 10:57:36.000,dewi.novitasari,2025-04-29 10:57:36.000
22948,,7.0,2025-04-29 14:00:00.000,Rapat Kerja Komisi VII DPR RI dengan Menteri Perindustrian RI,"1. Implikasi Kebijakan Perdagangan Amerika Serikat terdahap Daya Saing Industri Nasional.
2. Arah Kebijakan dan Implementasi Insentif bagi pengembangan Sektor Industri Nasional",1,1.0,120.0,,,Ruang Rapat Komisi VII,,,,,,,,,,,1,aga.dewantama,2025-04-29 10:53:03.000,aga.dewantama,2025-04-29 10:53:03.000
22947,,7.0,2025-04-29 12:00:00.000,Rapat Dengar Pendapat Umum Komisi VII DPR RI dengan DPRD Kota Banjarbaru,Audiensi DPRD Kota Banjarbaru,1,4.0,120.0,,,Ruang Rapat Komisi VII,,,,,,,,,,,1,aga.dewantama,2025-04-29 10:17:28.000,aga.dewantama,2025-04-29 10:17:28.000
22946,,31.0,2025-04-29 10:00:00.000,RAPAT DENGAR PENDAPAT KOMISI XIII DPR RI DENGAN ESELON I KEMENTERIAN IMIGRASI DAN PEMASYARAKATAN RI,"1.	Evaluasi Kinerja dan Realisasi Anggaran Tahun 2024;
2.	Program Kerja dan Anggaran Tahun 2025.",1,2.0,120.0,,,"Ruang Rapat Komisi XIII DPR RI, Nusantara 2 Lantai 3",,,,,,,,,,,1,sofhia.swid,2025-04-29 09:50:32.000,sofhia.swid,2025-04-29 09:50:32.000
22945,,20.0,2025-04-28 15:14:00.000,Rapat Internal Pansus RUU Pengelolaan Ruang Udara,"1. Menyusun dan Mengesahkan Jadwal acara dan Mekanisme Pembahasan.
2. Lain-lain.",2,5.0,120.0,,,"Ruang Rapat Set Banggar, Gedung Nusantara II Lantai 2",,,,,,,,,,,1,syarifah.khanif,2025-04-29 09:40:03.000,syarifah.khanif,2025-04-29 09:40:03.000
22944,,5.0,2025-04-29 13:00:00.000,Komisi V DPR RI Rapat Kerja dengan Menteri Desa dan Pembangunan Daerah Tertinggal dan Menteri Transmigrasi,Membahas Program Kerja APBN TA 2025 (Pagu sebelum dan setelah efisiensi) dan membahas hasil pemeriksaan BPK RI Semester I tahun 2024,1,1.0,120.0,,,Ruang Rapat Komisi V DPR RI (KK.V),,,,,,,,,,,1,ahmad.subchan,2025-04-29 09:30:10.000,ahmad.subchan,2025-04-29 09:30:10.000
22943,,8.0,2025-04-29 13:00:00.000,"Rapat Kerja Komisi VIII DPR RI dengan Kepala BPH RI, RDP dengan Dirjen PHU Kemenag RI, Para Kepala Kanwil Kemenag Provinsi Embarkasi Haji Indonesia, dan Dirut PT. Garuda Indonesia, serta RDPU dengan Dirut PT. Lion Air, Dirut PT. Saudi Airlines","1. Pembahasan Persiapan Penyelenggaraan Ibadah Haji Tahun 1446 H/ 2025 M;  
2. Isu-isu Aktual
",3,1.0,120.0,,,Ruang Rapat Komisi VIII DPR RI,,,,,,,,,,,1,budi.rahmat,2025-04-28 21:24:15.000,budi.rahmat,2025-04-28 21:24:15.000
22942,,7.0,2025-04-28 19:00:00.000,Rapat Dengar Pendapat Panja RUU tentang Kepariwisataan Komisi VII DPR RI dengan Pemerintah,Melanjutkan Pembahasan DIM RUU tentang Kepariwisataan,2,2.0,120.0,,,Ruang Rapat Komisi VII DPR RI,,,,,,,,,,,1,aga.dewantama,2025-04-28 17:36:53.000,aga.dewantama,2025-04-28 17:36:53.000
22941,,20.0,2025-04-29 11:00:00.000,"Rapat Kerja Pansus RUU tentang Pengelolaan Udara dengan Menteri Pertahanan, Menteri Perhubungan, Menteri Hukum dan HAM, dan Pimpinan DPD RI","1.	Penjelasan Pemerintah mengenai RUU tentang Ruang Udara
2.	Pandangan Fraksi-fraksi DPR RI terhadap penjelasan Pemerintah
3.	Penyerahan DIM RUU tentang Pengelolaan Ruang Udara Carryover
",1,1.0,120.0,,,Ruang Rapat Badan Legislasi ,,,,,,,,,,,1,muhamad.imama,2025-04-28 17:06:28.000,muhamad.imama,2025-04-28 17:06:28.000
22940,,7.0,2025-04-28 14:00:00.000,Rapat Dengar Pendapat Komisi VII DPR RI dengan Badan Standardisasi Nasional RI,Membahas terkait Penguatan Standardisasi Nasional dalam menjawab tantangan perekonomian global,1,2.0,120.0,,,Ruang Rapat Komisi VII,,,,,,,,,,,1,aga.dewantama,2025-04-28 16:12:42.000,aga.dewantama,2025-04-28 16:12:42.000
22939,,9.0,2025-04-29 10:00:00.000,Rapat Kerja Komisi IX DPR RI dengan Menteri Kesehatan RI,"1. Pembahasan isu-isu krusial di sektor kesehatan, Permasalahan Program Pendidikan Dokter Spesialis (PPDS) termasuk evaluasi sistem pendidikan pembiayaan, distribusi peserta didik, dan kejelasan status hubungan kerja.
2. Persiapan penyelenggaraan pelayanan kesehatan haji tahun 2025, mencakup kesiapan tenaga kesehatan, logistik obat dan alat kesehatan, serta koordinasi lintas sektor untuk menjamin pelayanan yang optimal bagi jamaah haji Indonesia",1,1.0,120.0,,,Ruang Rapat Komisi IX DPR RI,,,,,,,,,,,1,iswari.damai,2025-04-28 16:03:06.000,iswari.damai,2025-04-28 16:03:06.000
22938,,20.0,2025-04-28 15:00:00.000,Rapat Intern Pansus RUU tentang Pengelolaan Ruang Udara,Intern,2,5.0,120.0,,,Ruang Rapat Badan Anggaran DPR RI. Gd. Nusantara II Lt.2,,,,,,,,,,,9,muhamad.imama,2025-04-28 15:43:55.000,muhamad.imama,2025-04-28 15:43:55.000
22937,,31.0,2025-04-28 14:00:00.000,RDP Komisi XIII DPR RI dengan Pejabat Eselon I Kementerian HAM,"1. Evaluasi Kinerja dan Realisasi Anggaran Tahun 2024;
2. Program Kerja dan Anggaran Tahun 2025.",1,2.0,102.0,,,Ruang Rapat Komisi XIII DPR RI,,,,,,,,,,,1,nugraha.putra,2025-04-28 15:30:07.000,nugraha.putra,2025-04-28 15:30:07.000
22936,,4.0,2025-04-28 13:00:00.000,Rapat Internal Panitia Kerja Penyusunan Rancangan Undang-Undang tentang Perubahan Keempat atas Undang-Undang Nomor 41 Tahun 1999 tentang Kehutanan,(RAPAT TERTUTUP),2,5.0,120.0,,,Ruang Rapat Komisi IV DPR RI (KK IV),,,,,,,,,,,1,tukiyo,2025-04-28 15:24:46.000,tukiyo,2025-04-28 15:24:46.000
22935,,4.0,2025-04-28 11:00:00.000,Komisi IV DPR RI menerima Asosiasi Nelayan dan Pedagang Ikan (AMPD) Provinsi Gorontalo,Membahas Persoalan Nelayan di Provinsi Gorontalo,2,4.0,120.0,,,Ruang Rapat Komisi IV DPR RI (KK IV),,,,,,,,,,,1,tukiyo,2025-04-28 15:23:47.000,tukiyo,2025-04-28 15:23:47.000
22934,,4.0,2025-04-28 09:00:00.000,Komisi IV DPR RI menerima Audensi Komisi B DPRD Kabupaten Bojonegoro,Membahas Serapan Gabah Petani Tahun 2025,2,4.0,120.0,,,Ruang Rapat Komisi IV DPR RI (KK IV),,,,,,,,,,,1,tukiyo,2025-04-28 15:23:10.000,tukiyo,2025-04-28 15:23:10.000
22933,,32.0,2025-04-30 10:00:00.000,Badan Aspirasi Masyarakat (BAM) DPR RI RDPU dengan Perkumpulan Komunitas Peduli Konsumen Meikarta,Mendengarkan Aspirasi dari Perkumpulan Komunitas Peduli Konsumen Meikarta terkait Penyelesaian Permasalahan KPKM,1,3.0,120.0,,,Ruang Rapat BAM DPR RI Gedung Nusantara II lantai 2 ,,,,,,,,,,,1,agung.sulistiono,2025-04-28 15:12:45.000,agung.sulistiono,2025-04-28 15:12:45.000
22932,,31.0,2025-04-28 10:30:00.000,RAPAT DENGAR PENDAPAT KOMISI XIII DPR RI DENGAN KETUA LPSK,"1.	Evaluasi Kinerja dan Realisasi Anggaran Tahun 2024;
2.	Program Kerja dan Anggaran Tahun 2025.
",2,2.0,120.0,,,"Ruang Rapat Komisi XIII, Gedung Nusantara II DPR RI, Lantai 3 Jl. Jenderal Gatot Subroto, Jakarta Pusat",,,,,,,,,,,1,novi.resnowati,2025-04-28 14:11:04.000,novi.resnowati,2025-04-28 14:11:04.000
22931,,30.0,2025-04-28 14:00:00.000,"Rapat Dengar Pendapat Komisi XII dengan Dirjen Migas Kementerian ESDM RI, Kepala SKK Migas, Dirut PT PLN (Persero), dan Dirut PT PGN Tbk","1. Ketersediaan pasokan gas untuk Pembangkit dan Industri Pupuk
2. Rencana Pembangunan infrastruktur LNG untuk penyedia tenaga listrik
3. Lain-lain",1,2.0,120.0,,,Ruang Rapat Komisi XII DPR RI,,,,,,,,,,,1,dewi.novitasari,2025-04-28 14:01:13.000,dewi.novitasari,2025-04-28 14:01:13.000
22930,,7.0,2025-04-28 10:10:00.000,"Rapat Dengar Pendapat Umum Komisi VII DPR RI dengan Asosiasi Industri Tekstil, Industri Baja, Industri Agro dan Pangan, Industri Kesehatan, dan Industri Semen",Membahas dampak kebijakan insentif tarif dari Pemerintah Amerika Serikat,1,3.0,120.0,,,Ruang Rapat Komisi VII,,,,,,,,,,,1,aga.dewantama,2025-04-28 12:50:48.000,aga.dewantama,2025-04-28 12:50:48.000
22929,,11.0,2025-04-28 14:00:00.000,Raker Komisi XI dengan Ketua dan Anggota DK OJK ,Tindak Lanjut putusan pengadilan di sektor perbankan,3,1.0,120.0,,,Ruang Rapat Komisi XI,,,,,,,,,,,1,rizky.putera,2025-04-28 12:41:43.000,rizky.putera,2025-04-28 12:41:43.000
22928,,30.0,2025-04-28 11:00:00.000,Rapat Dengar Pendapat Panja Migas Komisi XII dengan Plt Dirjen Migas Kementerian ESDM RI dan Kepala SKK Migas,"1.	Mekanisme dan ketentuan pengadaan di sektor hulu migas
2.	Lain-lain
",2,6.0,120.0,,,Ruang Rapat Komisi XII DPR RI,,,,,,,,,,,1,dewi.novitasari,2025-04-28 11:18:11.000,dewi.novitasari,2025-04-28 11:18:11.000
22927,,10.0,2025-04-28 14:00:00.000,Rapat Dengar Pendapat Komisi X DPR RI dengan Kepala Badan Riset dan Inovasi Nasional,"1. Progres Pelaksanaan Program Kerja dan Dukungan Anggaran BRIN TA 2025;
2. Lain - lain.",3,2.0,120.0,,,Ruang Rapat Komisi X DPR RI,,,,,,,,,,,9,alfian.rahman,2025-04-28 10:14:43.000,alfian.rahman,2025-04-28 10:14:43.000
22926,,10.0,2025-04-28 10:00:00.000,"Rapat Dengar Pendapat Komisi X DPR RI dengan Kepala Badan Pusat Statistik,","1. Progres Pelaksanaan Program Kerja dan Dukungan Anggaran BPS TA 2025;
2. Lain - lain.",2,2.0,120.0,,,Ruang Rapat Komisi X DPR RI,,,,,,,,,,,1,alfian.rahman,2025-04-28 10:13:26.000,alfian.rahman,2025-04-28 10:13:26.000
22925,,6.0,2025-04-28 14:16:00.000,RDPU Komisi VI DPR RI dengan Perwakilan Paguyuban Karyawan PT Kertas Leces (Persero),Audiensi terkait Permohonan Advokasi karyawan PT Kertas Leces untuk mendapatkan hak – hak normatif berupa gaji terhutang dan pesangon terhutang yang di bayar oleh manajemen PT Kertas Leces (Persero).,1,3.0,120.0,,,Ruang rapat Komisi VI DPR RI,,,,,,,,,,,1,arifianto,2025-04-28 09:45:21.000,arifianto,2025-04-28 09:45:21.000
22924,,6.0,2025-04-28 10:19:00.000,"RDPU Komisi VI DPR RI dengan: 
1. Aliansi Masyarakat Rempang Galang Bersatu (AMAR-GB). 
2. Masyarakat Desa Gobah Kecamatan Tambang.","1. Audiensi terkait penolakan Masyarakat Adat Tempatan Pulau Rempang perihal keberadaan PSN Rempang Eco City yang akan menyingkirkan masyarakat dan menghilangkan identitas kultural Masyarakat Melayu. 
2. Audiensi terkait permohonan/bantuan pengembalian tanah ulayat yang dimanfaatkan PTPN Kebun Sei Pagar.",1,3.0,120.0,,,Ruang rapat Komisi VI DPR RI,,,,,,,,,,,1,arifianto,2025-04-28 09:40:04.000,arifianto,2025-04-28 09:40:04.000
22923,,11.0,2025-04-28 10:00:00.000,Rapat Kerja Komisi XI dengan Anggota DK OJK,"Rancangan POJK tentang Pemberian Kemudahan Akses Pembiayaan kepada Usaha Mikro, Kecil dan Menengah",3,1.0,120.0,,,Ruang Rapat Komisi XI,,,,,,,,,,,1,rizky.putera,2025-04-28 08:39:23.000,rizky.putera,2025-04-28 08:39:23.000
